 frequency              v(net6)                v(net6)               
 1.202264434617415e+00  2.848757740404042e+02 -3.715307987144356e-02 
 1.207813835106783e+00  2.848757739956522e+02 -3.732457069047396e-02 
 1.213388850464980e+00  2.848757739504860e+02 -3.749685307507825e-02 
 1.218989598924869e+00  2.848757739049020e+02 -3.766993067895597e-02 
 1.224616199265052e+00  2.848757738588960e+02 -3.784380717267138e-02 
 1.230268770812385e+00  2.848757738124645e+02 -3.801848624373128e-02 
 1.235947433444514e+00  2.848757737656033e+02 -3.819397159666314e-02 
 1.241652307592414e+00  2.848757737183086e+02 -3.837026695309385e-02 
 1.247383514242946e+00  2.848757736705761e+02 -3.854737605182839e-02 
 1.253141174941419e+00  2.848757736224021e+02 -3.872530264892947e-02 
 1.258925411794171e+00  2.848757735737823e+02 -3.890405051779673e-02 
 1.264736347471155e+00  2.848757735247127e+02 -3.908362344924723e-02 
 1.270574105208546e+00  2.848757734751889e+02 -3.926402525159548e-02 
 1.276438808811348e+00  2.848757734252070e+02 -3.944525975073444e-02 
 1.282330582656026e+00  2.848757733747625e+02 -3.962733079021655e-02 
 1.288249551693138e+00  2.848757733238513e+02 -3.981024223133522e-02 
 1.294195841449990e+00  2.848757732724691e+02 -3.999399795320683e-02 
 1.300169578033295e+00  2.848757732206114e+02 -4.017860185285287e-02 
 1.306170888131846e+00  2.848757731682738e+02 -4.036405784528269e-02 
 1.312199899019208e+00  2.848757731154521e+02 -4.055036986357652e-02 
 1.318256738556412e+00  2.848757730621415e+02 -4.073754185896865e-02 
 1.324341535194669e+00  2.848757730083377e+02 -4.092557780093169e-02 
 1.330454417978096e+00  2.848757729540360e+02 -4.111448167726028e-02 
 1.336595516546447e+00  2.848757728992318e+02 -4.130425749415598e-02 
 1.342764961137869e+00  2.848757728439207e+02 -4.149490927631203e-02 
 1.348962882591659e+00  2.848757727880977e+02 -4.168644106699885e-02 
 1.355189412351041e+00  2.848757727317581e+02 -4.187885692814969e-02 
 1.361444682465955e+00  2.848757726748974e+02 -4.207216094044686e-02 
 1.367728825595855e+00  2.848757726175104e+02 -4.226635720340809e-02 
 1.374041975012521e+00  2.848757725595924e+02 -4.246144983547380e-02 
 1.380384264602891e+00  2.848757725011386e+02 -4.265744297409414e-02 
 1.386755828871894e+00  2.848757724421438e+02 -4.285434077581679e-02 
 1.393156802945309e+00  2.848757723826033e+02 -4.305214741637527e-02 
 1.399587322572624e+00  2.848757723225118e+02 -4.325086709077725e-02 
 1.406047524129920e+00  2.848757722618642e+02 -4.345050401339380e-02 
 1.412537544622760e+00  2.848757722006555e+02 -4.365106241804851e-02 
 1.419057521689098e+00  2.848757721388804e+02 -4.385254655810743e-02 
 1.425607593602195e+00  2.848757720765338e+02 -4.405496070656930e-02 
 1.432187899273550e+00  2.848757720136103e+02 -4.425830915615590e-02 
 1.438798578255852e+00  2.848757719501045e+02 -4.446259621940352e-02 
 1.445439770745934e+00  2.848757718860111e+02 -4.466782622875405e-02 
 1.452111617587749e+00  2.848757718213246e+02 -4.487400353664700e-02 
 1.458814260275355e+00  2.848757717560397e+02 -4.508113251561189e-02 
 1.465547840955919e+00  2.848757716901507e+02 -4.528921755836079e-02 
 1.472312502432726e+00  2.848757716236519e+02 -4.549826307788163e-02 
 1.479108388168215e+00  2.848757715565379e+02 -4.570827350753173e-02 
 1.485935642287014e+00  2.848757714888030e+02 -4.591925330113188e-02 
 1.492794409579004e+00  2.848757714204412e+02 -4.613120693306060e-02 
 1.499684835502381e+00  2.848757713514470e+02 -4.634413889834938e-02 
 1.506607066186750e+00  2.848757712818143e+02 -4.655805371277761e-02 
 1.513561248436216e+00  2.848757712115373e+02 -4.677295591296866e-02 
 1.520547529732504e+00  2.848757711406100e+02 -4.698885005648598e-02 
 1.527566058238081e+00  2.848757710690265e+02 -4.720574072192962e-02 
 1.534616982799302e+00  2.848757709967806e+02 -4.742363250903356e-02 
 1.541700452949567e+00  2.848757709238662e+02 -4.764253003876321e-02 
 1.548816618912490e+00  2.848757708502770e+02 -4.786243795341317e-02 
 1.555965631605083e+00  2.848757707760071e+02 -4.808336091670606e-02 
 1.563147642640963e+00  2.848757707010501e+02 -4.830530361389113e-02 
 1.570362804333561e+00  2.848757706253994e+02 -4.852827075184372e-02 
 1.577611269699358e+00  2.848757705490486e+02 -4.875226705916512e-02 
 1.584893192461123e+00  2.848757704719914e+02 -4.897729728628283e-02 
 1.592208727051180e+00  2.848757703942211e+02 -4.920336620555125e-02 
 1.599558028614678e+00  2.848757703157314e+02 -4.943047861135297e-02 
 1.606941253012887e+00  2.848757702365153e+02 -4.965863932020036e-02 
 1.614358556826496e+00  2.848757701565664e+02 -4.988785317083785e-02 
 1.621810097358940e+00  2.848757700758776e+02 -5.011812502434430e-02 
 1.629296032639733e+00  2.848757699944422e+02 -5.034945976423649e-02 
 1.636816521427819e+00  2.848757699122533e+02 -5.058186229657224e-02 
 1.644371723214942e+00  2.848757698293039e+02 -5.081533755005480e-02 
 1.651961798229026e+00  2.848757697455870e+02 -5.104989047613719e-02 
