 time                   v(signal)              v(out)                 i(vin)                
 2.952800000000006e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 2.962800000000006e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 2.972800000000006e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 2.982800000000006e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 2.992800000000007e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.002800000000007e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.012800000000007e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.022800000000007e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.032800000000007e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.042800000000008e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.052800000000008e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.062800000000008e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.072800000000008e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.082800000000009e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.092800000000009e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.102800000000009e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.112800000000009e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.122800000000009e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.132800000000010e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.142800000000010e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.152800000000010e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.162800000000010e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.172800000000011e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.182800000000011e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.192800000000011e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.202800000000011e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.212800000000011e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.222800000000012e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.232800000000012e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.242800000000012e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.252800000000012e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.262800000000013e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.272800000000013e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.282800000000013e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.292800000000013e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.302800000000013e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.312800000000014e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.322800000000014e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.332800000000014e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.342800000000014e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.352800000000015e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.362800000000015e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.372800000000015e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.382800000000015e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.392800000000015e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.402800000000016e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.412800000000016e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.422800000000016e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.432800000000016e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.442800000000017e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.452800000000017e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.462800000000017e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.472800000000017e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.482800000000017e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.492800000000018e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.502800000000018e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.512800000000018e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.522800000000018e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.532800000000019e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.542800000000019e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.552800000000019e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.562800000000019e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.572800000000019e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.582800000000020e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.592800000000020e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.602800000000020e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.612800000000020e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.622800000000021e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.632800000000021e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.642800000000021e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.652800000000021e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.662800000000021e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.672800000000022e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.682800000000022e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.692800000000022e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.702800000000022e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.712800000000022e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.722800000000023e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.732800000000023e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.742800000000023e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.752800000000023e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.762800000000024e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.772800000000024e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.782800000000024e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.792800000000024e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.802800000000024e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.812800000000025e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.822800000000025e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.832800000000025e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.842800000000025e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.852800000000026e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.862800000000026e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.872800000000026e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.882800000000026e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.892800000000026e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.902800000000027e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.912800000000027e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.922800000000027e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.932800000000027e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.942800000000028e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.952800000000028e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.962800000000028e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.972800000000028e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.982800000000028e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 3.992800000000029e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.002800000000029e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.012800000000029e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.022800000000029e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.032800000000030e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.042800000000030e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.052800000000030e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.062800000000030e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.072800000000030e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.082800000000031e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.092800000000031e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.102800000000031e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.112800000000031e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.122800000000032e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.132800000000032e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.142800000000032e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.152800000000032e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.162800000000032e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.172800000000033e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.182800000000033e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.192800000000033e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.202800000000033e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.212800000000034e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.222800000000034e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.232800000000034e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.242800000000034e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.252800000000034e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.262800000000035e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.272800000000035e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.282800000000035e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.292800000000035e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.302800000000036e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.312800000000036e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.322800000000036e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.332800000000036e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.342800000000036e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.352800000000037e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.362800000000037e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.372800000000037e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.382800000000037e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.392800000000038e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.402800000000038e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.412800000000038e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.422800000000038e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.432800000000038e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.442800000000039e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.452800000000039e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.462800000000039e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.472800000000039e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.482800000000040e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.492800000000040e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.502800000000040e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.512800000000040e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.522800000000040e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.532800000000041e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.542800000000041e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.552800000000041e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.562800000000041e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.572800000000042e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.582800000000042e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.592800000000042e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.602800000000042e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.612800000000042e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.622800000000043e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.632800000000043e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.642800000000043e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.652800000000043e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.662800000000044e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.672800000000044e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.682800000000044e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.692800000000044e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.702800000000044e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.712800000000045e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.722800000000045e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.732800000000045e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.742800000000045e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
 4.752800000000046e-07  3.000000000000000e-01  3.000000000000003e-01  3.252606517456513e-19 
